event_id,customer_id,event_type,event_date,session_id,product_id,device
66883,5890,page_view,2022-05-14,4596e0be,,mobile
66884,5890,product_view,2022-12-01,f69f3127,,desktop
66885,5890,product_view,2023-08-14,0521ce9b,25.0,desktop
66886,5890,product_view,2022-10-22,ac38e12d,26.0,desktop
66887,5890,add_to_cart,2023-01-03,8eb87a87,,desktop
66888,5890,product_view,2023-09-10,32c4d732,,desktop
66889,5890,checkout_start,2022-06-26,82845e9b,221.0,desktop
66890,5890,add_to_cart,2022-06-27,9dcb4e45,41.0,mobile
66891,5890,product_view,2023-03-03,2e501379,,mobile
66892,5890,add_to_cart,2023-09-03,90b8f53f,,mobile
66893,5890,checkout_start,2023-09-25,897c66e3,166.0,mobile
66894,5890,page_view,2022-11-27,301944cb,48.0,desktop
66895,5890,product_view,2023-12-04,47667d87,19.0,mobile
66896,5890,page_view,2024-01-06,aa25e91f,88.0,desktop
66897,5890,remove_from_cart,2022-06-16,c57a9920,213.0,mobile
66898,5890,search,2023-03-31,f49895bf,104.0,mobile
66899,5890,product_view,2023-10-06,4aa87347,,desktop
66900,5890,product_view,2023-08-09,219e8f79,,desktop
66901,5890,page_view,2024-03-08,49e661b5,,desktop
66902,5890,product_view,2023-01-15,01255e6f,,desktop
66903,5890,add_to_cart,2023-01-08,85936adc,2.0,mobile
66904,5890,search,2023-04-28,d88b7c3c,128.0,desktop
66905,5890,page_view,2022-06-29,7e420a9b,,mobile
66906,5890,add_to_cart,2022-10-29,a07c1de6,124.0,mobile
66907,5890,product_view,2023-02-19,a96f29ac,157.0,tablet
66908,5890,search,2022-11-28,24a01922,152.0,desktop
66909,5890,page_view,2023-10-21,e744f809,,mobile
66910,5890,product_view,2024-03-18,48093fa7,24.0,desktop
66911,5890,page_view,2022-10-19,50145cd0,,desktop
66912,5890,remove_from_cart,2022-07-25,e5edb591,115.0,mobile
66913,5890,search,2023-03-28,521cbeca,120.0,desktop
66914,5890,remove_from_cart,2024-03-10,e70f7e93,1.0,mobile
66915,5890,page_view,2022-08-23,c407fe47,,mobile
66916,5890,add_to_cart,2023-04-01,f9105777,216.0,mobile
66917,5890,page_view,2023-08-14,d6d754d6,136.0,mobile
66918,5890,checkout_complete,2023-02-17,51c8fbc1,,mobile
66919,5890,page_view,2023-05-28,93404cc1,167.0,desktop
66920,5890,add_to_cart,2024-01-02,6ba345d6,164.0,mobile
66921,5890,add_to_cart,2023-12-03,07afadec,,desktop
66922,5890,checkout_start,2024-01-21,965dbeac,,mobile
66923,5890,checkout_start,2023-11-20,2ce092df,28.0,tablet
66924,5890,product_view,2022-10-03,d09a7a5a,14.0,mobile
66925,5890,checkout_start,2022-04-23,303b4e3a,222.0,desktop
66926,5890,page_view,2024-01-27,7d7b3ae0,,mobile
66927,5890,remove_from_cart,2023-01-09,eca8f424,,mobile
66928,5890,product_view,2023-10-14,fa8985fe,39.0,desktop
66929,5890,page_view,2024-03-11,6f06c37f,70.0,mobile
66930,5890,product_view,2023-12-19,f8b9f453,,desktop
66931,5890,search,2024-02-16,9ca6fe07,,tablet
66932,5890,checkout_start,2022-06-01,b175527b,,tablet
66933,5890,page_view,2023-11-10,aaf5367d,,mobile
66934,5890,product_view,2022-08-03,ddb42758,46.0,tablet
66935,5890,page_view,2023-10-10,cd96240a,135.0,mobile
66936,5890,product_view,2024-02-10,83f9911e,,desktop
66937,9465,product_view,2024-03-02,d70ccf56,,desktop
66938,9465,product_view,2023-10-04,0ecf6306,52.0,desktop
66939,9465,product_view,2023-07-12,c878dfea,184.0,desktop
66940,9465,page_view,2024-03-26,19d0cb28,,mobile
66941,9465,product_view,2023-12-17,98c00e46,,desktop
66942,9465,add_to_cart,2023-11-03,05995acb,158.0,mobile
66943,9465,search,2023-06-17,e610363a,,tablet
66944,9465,product_view,2024-02-26,36c7e82a,,desktop
66945,9465,add_to_cart,2023-09-12,25b40a13,59.0,mobile
66946,9465,page_view,2023-10-09,c95ec392,,desktop
66947,9465,add_to_cart,2023-12-12,2d240787,,desktop
66948,9465,remove_from_cart,2024-02-28,055259fa,136.0,mobile
66949,9465,page_view,2023-11-20,2e0d5dc3,110.0,desktop
66950,9465,add_to_cart,2023-06-15,f99b2ea5,140.0,desktop
66951,9465,page_view,2024-01-06,16c54be7,28.0,mobile
66952,9465,page_view,2024-01-05,1574e475,,desktop
66953,9465,add_to_cart,2023-11-22,27af29a4,,desktop
66954,9465,product_view,2023-11-06,12dd6165,139.0,mobile
66955,9465,add_to_cart,2023-10-02,0bf4f43b,195.0,desktop
66956,9465,remove_from_cart,2023-08-23,7a835fa4,,mobile
66957,9465,product_view,2023-08-21,dc84b428,,desktop
66958,9465,product_view,2023-11-29,b1d757e5,225.0,mobile
66959,9465,page_view,2024-03-12,24aa8575,,mobile
66960,9465,page_view,2024-03-31,06276569,82.0,desktop
66961,9465,page_view,2023-12-17,80b79e3a,,mobile
66962,9465,checkout_start,2023-07-09,b359f0f3,162.0,mobile
66963,9465,page_view,2023-11-27,87982a0b,,desktop
66964,9465,checkout_start,2023-08-14,11da4f41,7.0,desktop
66965,9465,product_view,2023-10-19,71a57017,,desktop
66966,9465,add_to_cart,2024-03-03,81a81b4e,,mobile
66967,9465,checkout_complete,2023-10-17,825040ab,77.0,desktop
66968,9465,checkout_start,2023-07-13,637102c2,216.0,mobile
66969,9465,checkout_start,2023-09-30,a349a000,,desktop
66970,9465,product_view,2023-07-22,6020d023,,desktop
66971,9465,checkout_start,2024-01-25,96b33ce8,164.0,mobile
66972,9465,checkout_complete,2023-08-18,71984c2a,164.0,mobile
66973,9465,checkout_complete,2023-11-04,6de2b324,,mobile
66974,9465,page_view,2023-07-15,f36a38f7,61.0,desktop
66975,9465,page_view,2023-11-17,d2b9ef15,33.0,mobile
66976,9465,checkout_start,2023-10-04,691bd714,125.0,desktop
66977,9465,product_view,2024-02-20,6b5102f1,113.0,mobile
66978,9465,wishlist_add,2023-06-22,e87ca816,139.0,desktop
66979,9465,product_view,2023-11-02,93c7c690,97.0,mobile
66980,9465,product_view,2023-07-04,753630ae,98.0,mobile
66981,9465,product_view,2024-01-20,0210c988,102.0,desktop
66982,9465,checkout_complete,2023-08-15,c4525170,,mobile
66983,9465,product_view,2023-07-28,22a1a9f4,,mobile
66984,3696,product_view,2023-10-06,31635381,,desktop
66985,3696,search,2023-12-10,be109476,181.0,desktop
66986,3696,remove_from_cart,2024-01-18,b1d8cf73,,desktop
66987,3696,product_view,2023-10-15,29a401c9,,mobile
66988,3696,remove_from_cart,2023-12-25,4e4da635,91.0,mobile
66989,3696,checkout_complete,2024-01-21,89590f19,,mobile
66990,3696,checkout_complete,2024-01-26,39532005,152.0,mobile
66991,3696,remove_from_cart,2023-10-27,93b7418e,183.0,mobile
66992,3696,checkout_complete,2023-10-16,1ae7943b,48.0,mobile
66993,3696,add_to_cart,2024-03-18,a3564c31,,mobile
66994,3696,product_view,2023-12-10,dcec0038,,mobile
66995,3696,product_view,2023-11-28,cb3d9aac,159.0,desktop
66996,3696,page_view,2023-12-14,45ddee59,,mobile
66997,3696,add_to_cart,2024-02-11,66f6fad1,,desktop
66998,3696,page_view,2024-02-29,437da5ff,,desktop
66999,3696,checkout_start,2024-01-05,dcc47e42,106.0,mobile
67000,3696,search,2023-12-27,556cc97f,96.0,tablet
67001,3696,page_view,2024-01-07,13d261b2,191.0,mobile
67002,3696,product_view,2024-01-30,6df41415,56.0,mobile
67003,3696,page_view,2024-02-10,e96ccc7d,,desktop
67004,3696,product_view,2023-12-09,e7a4eda5,135.0,tablet
67005,3696,checkout_start,2024-03-04,acca869a,,mobile
67006,3696,product_view,2024-02-08,1cfea478,121.0,desktop
67007,3696,add_to_cart,2024-01-29,e6626566,,mobile
67008,3696,search,2023-11-16,509017cd,,mobile
67009,3696,remove_from_cart,2023-12-02,3cb72a6a,152.0,desktop
67010,3696,remove_from_cart,2024-01-15,b9b5d4bf,112.0,desktop
67011,3696,checkout_start,2023-12-01,6d147c25,180.0,mobile
67012,3696,remove_from_cart,2023-12-27,4bae1293,204.0,tablet
67013,3696,checkout_complete,2023-11-12,c25ca3a9,41.0,mobile
67014,3696,product_view,2023-12-07,3a4d015a,,mobile
67015,3696,product_view,2023-11-01,4c2867ba,147.0,mobile
67016,3696,product_view,2023-10-21,f5a3f748,52.0,desktop
67017,3696,page_view,2024-01-05,e626ed33,,mobile
67018,3696,product_view,2023-12-06,a75d0df0,75.0,mobile
67019,3696,remove_from_cart,2024-02-12,e407cd67,,mobile
67020,3696,page_view,2023-10-24,19ac6705,,mobile
67021,3696,product_view,2023-10-25,0d9edd88,,mobile
67022,3696,checkout_start,2023-12-22,afcdf14e,,desktop
67023,3696,page_view,2024-02-11,d5af9dd4,38.0,mobile
67024,3696,add_to_cart,2024-03-13,5c6f469b,76.0,mobile
67025,3696,remove_from_cart,2024-01-15,76db6129,,mobile
67026,3696,add_to_cart,2024-01-06,b5e9e2c6,,mobile
67027,3696,checkout_start,2024-01-28,1674c679,148.0,desktop
67028,3696,add_to_cart,2024-03-22,5c0be97d,34.0,desktop
67029,3696,product_view,2023-11-15,108ee989,,desktop
67030,2941,checkout_complete,2023-10-14,07c17d9d,,desktop
67031,2941,page_view,2023-12-15,1934f95a,,mobile
67032,2941,product_view,2023-12-25,f4e03373,109.0,mobile
67033,2941,product_view,2023-09-15,9ded0dd1,82.0,desktop
67034,2941,add_to_cart,2023-08-15,03b39a52,172.0,mobile
67035,2941,product_view,2023-05-27,ea8f04c5,101.0,mobile
67036,2941,page_view,2023-06-25,3a32f486,205.0,mobile
67037,2941,add_to_cart,2023-11-23,bc0e424a,,desktop
67038,2941,checkout_start,2023-09-16,4cd6eb02,105.0,desktop
67039,2941,checkout_start,2024-01-12,9b051df4,,mobile
67040,2941,page_view,2023-11-29,684bcb81,130.0,mobile
67041,2941,page_view,2023-05-03,ecbb93e4,,desktop
67042,2941,page_view,2023-04-17,78d50da4,,desktop
67043,2941,search,2023-10-04,1795e680,55.0,desktop
67044,2941,product_view,2024-02-12,5aa86015,,mobile
67045,2941,add_to_cart,2023-10-28,d199adfb,14.0,desktop
67046,2941,product_view,2023-06-29,27fe4d14,178.0,desktop
67047,2941,search,2023-06-01,dbbe7f50,224.0,desktop
67048,2941,remove_from_cart,2023-07-14,57397ea0,,mobile
67049,2941,checkout_complete,2023-12-29,75474c4f,,mobile
67050,2941,page_view,2023-12-13,be232332,33.0,tablet
67051,2941,page_view,2024-02-22,38471916,30.0,mobile
67052,2941,add_to_cart,2023-08-14,3aa3fe64,,tablet
67053,2941,product_view,2023-04-17,d8d586c7,63.0,mobile
67054,2941,product_view,2023-11-11,cc1456d2,75.0,desktop
67055,2941,add_to_cart,2024-02-10,1ab84f77,,mobile
67056,2941,product_view,2023-05-04,2f653c44,,mobile
67057,2941,checkout_start,2024-02-24,80631c7b,8.0,tablet
67058,2941,checkout_complete,2023-11-13,4ff1ef33,71.0,mobile
67059,2941,search,2024-02-10,d33d0799,96.0,mobile
67060,2941,remove_from_cart,2023-06-20,34b5fc6d,,mobile
67061,2941,page_view,2023-10-21,6e8f6b1f,,mobile
67062,2941,add_to_cart,2023-11-10,3faac268,21.0,mobile
67063,2941,search,2024-02-01,bc989602,,desktop
67064,2941,page_view,2023-05-17,e72a2528,167.0,mobile
67065,2941,page_view,2024-02-21,e267952f,,mobile
67066,2941,checkout_complete,2023-09-20,92b87676,,desktop
67067,2941,product_view,2023-05-08,2f28a8eb,,desktop
67068,2941,add_to_cart,2024-01-19,8afc2481,175.0,desktop
67069,2941,checkout_start,2023-12-22,07378c68,,mobile
67070,2941,page_view,2024-03-12,29b7881f,110.0,desktop
67071,2941,checkout_complete,2024-02-10,0f1fb834,,mobile
67072,2941,page_view,2023-09-09,54864164,131.0,desktop
67073,2941,product_view,2024-03-25,b706ae22,4.0,tablet
67074,2941,page_view,2023-10-23,ee80bf41,126.0,mobile
67075,2941,search,2023-07-31,f2fc23a6,62.0,mobile
67076,2941,product_view,2023-07-06,1208ecf9,97.0,desktop
67077,7384,checkout_start,2024-01-20,736df7b4,45.0,mobile
67078,7384,page_view,2023-09-24,a0111fc5,,mobile
67079,7384,search,2023-08-25,2d843568,,desktop
67080,7384,add_to_cart,2023-11-02,db821efd,162.0,mobile
67081,7384,product_view,2023-12-01,27b4752b,24.0,desktop
67082,7384,page_view,2023-09-03,50d1f19c,137.0,desktop
67083,7384,add_to_cart,2024-01-11,e5a9c466,144.0,mobile
67084,7384,add_to_cart,2023-11-02,a599f0fb,110.0,desktop
67085,7384,add_to_cart,2023-10-23,04d60dcb,100.0,desktop
67086,7384,page_view,2023-10-09,3564defd,121.0,mobile
67087,7384,product_view,2023-10-29,09dec96d,113.0,mobile
67088,7384,product_view,2023-11-29,a04530e8,89.0,mobile
67089,7384,add_to_cart,2023-11-29,33eb42d9,55.0,mobile
67090,7384,page_view,2023-09-03,80536869,,tablet
67091,7384,product_view,2023-11-17,ed9eed36,72.0,mobile
67092,7384,wishlist_add,2024-01-25,ca663d2b,,mobile
67093,7384,remove_from_cart,2023-10-26,90dd7059,177.0,desktop
67094,7384,page_view,2023-09-03,f9a10282,7.0,mobile
67095,7384,product_view,2024-03-24,219c2c0e,148.0,desktop
67096,7384,page_view,2023-12-07,2c166b80,89.0,desktop
67097,7384,search,2023-09-17,2fa11944,130.0,desktop
67098,7384,checkout_complete,2024-01-24,ff1d809c,116.0,mobile
67099,7384,add_to_cart,2023-12-30,ba4808e1,191.0,tablet
67100,7384,remove_from_cart,2023-08-31,869b6c78,,desktop
67101,7384,page_view,2023-11-20,6f949154,,mobile
67102,7384,product_view,2023-09-04,ea0720b0,85.0,mobile
67103,7384,checkout_start,2024-03-19,9ea98fba,,desktop
67104,7384,page_view,2023-08-31,98032ee0,104.0,mobile
67105,7384,wishlist_add,2024-01-08,23c29d54,,tablet
67106,7384,product_view,2023-12-02,ab027e24,187.0,desktop
67107,7384,checkout_complete,2024-03-27,5fef34a0,,mobile
67108,7384,search,2024-01-01,694859b5,209.0,mobile
67109,7384,add_to_cart,2023-11-10,e2fdd2f7,75.0,tablet
67110,7384,product_view,2024-02-23,c851b89a,80.0,mobile
67111,7384,add_to_cart,2024-03-23,523fa285,,mobile
67112,7384,wishlist_add,2023-09-30,60698d21,50.0,mobile
67113,7384,product_view,2023-09-28,f1738cba,,mobile
67114,7384,product_view,2023-09-06,af249bbb,81.0,desktop
67115,7384,product_view,2024-01-22,49f478fa,115.0,desktop
67116,7384,page_view,2023-12-02,9131dbc6,,tablet
67117,7384,page_view,2023-12-16,d9ac4603,,desktop
67118,7384,product_view,2024-03-16,eab51458,,desktop
67119,7384,checkout_start,2024-02-12,a6b01985,,mobile
67120,7384,page_view,2023-09-27,30731e1a,,mobile
67121,7384,product_view,2024-01-27,1510f019,152.0,mobile
67122,7384,product_view,2023-11-16,5f6e3e24,,mobile
67123,7384,search,2024-03-23,9c06446c,,mobile
67124,7384,checkout_complete,2023-09-05,1a28eb5f,,desktop
67125,7384,product_view,2024-03-10,c84bbde0,179.0,desktop
67126,7384,page_view,2023-12-25,5b267b42,174.0,mobile
67127,7384,search,2023-10-24,1d135e47,111.0,desktop
67128,7384,remove_from_cart,2024-02-24,52ae260c,,desktop
67129,7384,page_view,2023-11-20,4418c78e,,mobile
67130,7384,checkout_start,2023-12-03,e081c65b,96.0,desktop
67131,7384,add_to_cart,2023-11-15,eab79e6c,,mobile
67132,7384,product_view,2024-03-22,f6a50768,146.0,tablet
67133,7384,page_view,2023-09-08,14109df3,,desktop
67134,7384,page_view,2024-03-06,c0f16951,90.0,tablet
67135,7384,page_view,2024-02-23,41dce38d,84.0,mobile
67136,7384,product_view,2023-10-02,253b7f0b,,mobile
67137,1556,product_view,2022-06-18,27a4d8a8,,mobile
67138,1556,page_view,2023-09-29,ff3bb482,20.0,desktop
67139,1556,product_view,2022-09-27,a34db637,168.0,mobile
67140,1556,product_view,2022-10-05,5f6bf607,119.0,mobile
67141,1556,product_view,2023-03-19,19e36d4a,,mobile
67142,1556,page_view,2022-05-26,ce073a44,,mobile
67143,1556,checkout_start,2023-12-23,25961c94,174.0,mobile
67144,1556,checkout_complete,2023-11-29,8fd93d1c,,mobile
67145,1556,remove_from_cart,2024-01-22,5da307e8,190.0,desktop
67146,1556,page_view,2023-07-19,f48eff1f,21.0,desktop
67147,1556,wishlist_add,2022-11-05,3a5775df,162.0,mobile
67148,1556,page_view,2024-02-29,a2a780f6,,mobile
67149,1556,add_to_cart,2024-01-26,7e2d80cc,88.0,desktop
67150,1556,checkout_start,2023-05-08,860662d1,39.0,desktop
67151,1556,search,2024-03-31,f83829de,,tablet
67152,1556,checkout_start,2024-02-25,de98a8de,,desktop
67153,1556,product_view,2023-10-21,51c028a4,,mobile
67154,1556,product_view,2022-10-02,8ec35bcf,,mobile
67155,1556,checkout_complete,2024-02-12,1f5c330d,,desktop
67156,1556,wishlist_add,2022-11-08,4bebe90b,,mobile
67157,1556,product_view,2022-05-07,a1e80068,,desktop
67158,1556,checkout_complete,2023-05-04,63ad4bb3,106.0,mobile
67159,1556,product_view,2023-07-24,1d25a23d,,desktop
67160,1556,page_view,2023-12-18,7b6d9245,,desktop
67161,1556,product_view,2022-07-06,9d3bdf5e,137.0,mobile
67162,1556,checkout_start,2023-05-02,17d14dd4,122.0,mobile
67163,1556,page_view,2022-07-04,9e91be6c,25.0,mobile
67164,1556,checkout_complete,2023-09-08,f1ec1a13,,desktop
67165,1556,product_view,2022-07-27,28cdd7c3,128.0,mobile
67166,1556,page_view,2022-11-23,5cf10b2d,,mobile
67167,1556,checkout_start,2022-09-06,0dcabed9,96.0,desktop
67168,1556,product_view,2022-09-10,90bcd5ab,105.0,desktop
67169,1556,add_to_cart,2022-04-30,26477666,,mobile
67170,1556,page_view,2023-11-23,7571d859,157.0,mobile
67171,1556,wishlist_add,2022-05-26,00405e8b,39.0,mobile
67172,1556,page_view,2022-08-06,471675c9,,tablet
67173,1556,page_view,2022-12-12,f38afe49,217.0,mobile
67174,1556,checkout_complete,2023-04-24,3d39e2ed,113.0,mobile
67175,1556,product_view,2023-12-13,b4f5e3f7,,desktop
67176,1556,remove_from_cart,2022-10-29,c291d287,,desktop
67177,1556,add_to_cart,2023-07-27,bb8b0fdc,,desktop
67178,1556,add_to_cart,2023-08-29,9f9f5558,46.0,mobile
67179,1556,page_view,2024-02-04,a17dbeef,23.0,mobile
67180,1556,remove_from_cart,2022-12-03,57ef1c9b,,mobile
67181,1556,page_view,2023-08-19,aad90dcd,,tablet
67182,6981,add_to_cart,2024-02-01,995635dc,,mobile
67183,6981,product_view,2024-03-12,bbfe59fa,10.0,desktop
67184,6981,remove_from_cart,2024-03-17,00ebd90b,186.0,tablet
67185,6981,add_to_cart,2024-03-23,e916b008,202.0,desktop
67186,6981,checkout_start,2024-03-09,956cabf3,202.0,mobile
67187,6981,add_to_cart,2024-02-06,49dd04c4,79.0,mobile
67188,6981,add_to_cart,2024-01-14,8781e964,45.0,mobile
67189,6981,checkout_complete,2024-01-08,83985735,88.0,mobile
67190,6981,page_view,2023-12-21,8b002a71,99.0,mobile
67191,6981,product_view,2024-03-28,61b94ca0,162.0,tablet
67192,6981,add_to_cart,2024-03-09,b3708f49,,mobile
67193,6981,checkout_start,2024-03-16,805ab618,,mobile
67194,6981,product_view,2024-03-23,1dcfdd4f,52.0,mobile
67195,6981,add_to_cart,2024-02-27,b23adfe8,62.0,tablet
67196,6981,product_view,2024-03-24,ac6d9f50,,desktop
67197,6981,checkout_complete,2024-03-14,80adefee,80.0,mobile
67198,6981,add_to_cart,2024-02-28,e0ee1e95,,mobile
67199,6981,product_view,2024-03-19,03c9a302,117.0,mobile
67200,544,page_view,2023-12-29,08fc51d0,65.0,mobile
67201,544,page_view,2023-03-29,e6abb6c0,,mobile
67202,544,product_view,2023-05-02,18aba66b,,desktop
67203,544,product_view,2023-06-19,8a735f50,112.0,desktop
67204,544,add_to_cart,2023-03-19,4d6b299c,184.0,desktop
67205,544,product_view,2024-03-02,067223d7,,mobile
67206,544,page_view,2023-10-29,dd4e3d2f,211.0,desktop
67207,544,add_to_cart,2023-10-23,5b7a65f4,,desktop
67208,544,add_to_cart,2024-01-16,8b2fe957,113.0,mobile
67209,544,page_view,2023-11-14,23aab6f4,,mobile
67210,544,product_view,2023-01-10,36a9055a,40.0,desktop
67211,544,search,2023-11-15,09491b2f,50.0,mobile
67212,544,add_to_cart,2023-10-29,be9d8ade,69.0,mobile
67213,544,product_view,2023-01-10,9beefa13,32.0,mobile
67214,544,checkout_complete,2023-02-22,20ef5900,47.0,desktop
67215,544,product_view,2022-12-10,60ae2fc4,14.0,tablet
67216,544,checkout_start,2023-05-04,f8a9bdbb,25.0,mobile
67217,544,product_view,2023-01-17,8499ffb9,,desktop
67218,544,add_to_cart,2023-09-08,de5e5f24,,tablet
67219,544,checkout_complete,2022-12-17,5c8377aa,174.0,mobile
67220,544,checkout_complete,2023-07-30,2db76ca9,,mobile
67221,544,checkout_start,2023-04-09,f3135b27,52.0,mobile
67222,544,page_view,2023-11-12,97aa0ba9,165.0,tablet
67223,544,page_view,2023-02-11,928a3633,85.0,desktop
67224,544,add_to_cart,2023-02-26,b65b6ec4,114.0,mobile
67225,544,page_view,2023-11-15,ee0bc991,14.0,mobile
67226,544,remove_from_cart,2024-02-18,4fc62cbc,202.0,desktop
67227,544,page_view,2023-02-27,02f52744,19.0,mobile
67228,544,product_view,2024-02-19,49ef4cac,39.0,mobile
67229,544,page_view,2023-05-22,6756a05d,,mobile
67230,544,add_to_cart,2023-04-19,ef363009,85.0,mobile
67231,544,add_to_cart,2024-02-15,571739d6,,mobile
67232,544,page_view,2023-10-14,97864463,21.0,desktop
67233,544,product_view,2023-06-30,cf3bea90,,mobile
67234,544,add_to_cart,2023-05-02,795224b2,151.0,mobile
67235,544,remove_from_cart,2023-01-30,139e3eab,,mobile
67236,544,product_view,2023-11-26,e14e3f04,,desktop
67237,544,add_to_cart,2023-12-22,b865dbc7,77.0,tablet
67238,544,product_view,2024-01-05,5c418f6b,,mobile
67239,544,product_view,2023-12-24,ec94c82d,,desktop
67240,544,checkout_complete,2022-12-19,94597c73,,mobile
67241,544,product_view,2023-07-11,2043c488,13.0,mobile
67242,544,remove_from_cart,2023-02-15,1f5f0e20,4.0,mobile
67243,544,checkout_complete,2023-04-17,c673ac59,126.0,mobile
67244,544,remove_from_cart,2023-01-09,68200625,79.0,desktop
67245,544,product_view,2024-01-30,21a9cc0f,162.0,mobile
67246,544,page_view,2023-07-31,66b0251b,32.0,mobile
67247,544,remove_from_cart,2024-02-17,704c5fe7,145.0,mobile
67248,544,product_view,2023-03-09,08e11e86,,tablet
67249,544,search,2024-02-20,45757bbe,,desktop
67250,544,add_to_cart,2024-02-02,d672c2af,184.0,tablet
67251,544,page_view,2023-05-17,031ddc51,,mobile
67252,544,page_view,2022-12-27,042088b3,,tablet
67253,544,product_view,2022-12-06,d42e589a,,mobile
67254,544,search,2023-08-03,6a348afe,,mobile
67255,544,add_to_cart,2022-12-28,65b820ba,148.0,desktop
67256,9082,remove_from_cart,2023-10-05,d6c50962,,mobile
67257,9082,product_view,2023-09-02,6cefba65,,desktop
67258,9082,checkout_complete,2024-01-05,bedfb4e8,,mobile
67259,9082,product_view,2023-07-12,c4feb325,,mobile
67260,9082,page_view,2023-07-20,6785d71a,,mobile
67261,9082,search,2024-03-23,d3c72159,133.0,mobile
67262,9082,add_to_cart,2023-08-28,061e8dc7,197.0,mobile
67263,9082,product_view,2023-08-31,e5549cb7,,mobile
67264,9082,page_view,2024-01-05,6c5838bc,,mobile
67265,9082,add_to_cart,2024-03-22,7e00fc89,,desktop
67266,9082,product_view,2023-08-02,fabd0362,,desktop
67267,9082,checkout_start,2024-01-21,50bd5153,,desktop
67268,9082,add_to_cart,2024-03-07,00779740,,desktop
67269,9082,add_to_cart,2023-09-14,00ed01c8,,mobile
67270,9082,product_view,2024-03-26,91090ef5,105.0,desktop
67271,9082,remove_from_cart,2023-08-01,01a43c96,193.0,desktop
67272,9082,product_view,2024-03-26,f2bbd57d,93.0,mobile
67273,9082,remove_from_cart,2023-11-08,bfbd5f9f,,desktop
67274,9082,product_view,2023-12-03,8bb06c10,88.0,tablet
67275,9082,page_view,2024-01-04,6ea8d14d,,tablet
67276,9082,product_view,2023-11-18,6e829140,124.0,desktop
67277,9082,add_to_cart,2023-10-04,f29aff1d,,desktop
67278,9082,page_view,2023-09-15,38878fde,81.0,mobile
67279,9082,add_to_cart,2023-09-20,e0efcb08,,mobile
67280,9082,product_view,2023-11-28,5efcddbe,,mobile
67281,9082,search,2023-11-28,89357f92,124.0,mobile
67282,9082,page_view,2024-02-12,ae936d87,163.0,mobile
67283,9082,checkout_complete,2024-01-17,1d73ad64,,mobile
67284,9082,checkout_complete,2023-12-07,1c15632f,,mobile
67285,9082,add_to_cart,2024-01-11,609e9039,,mobile
67286,9082,checkout_start,2024-01-31,87bf3f6f,183.0,mobile
67287,9082,search,2024-01-02,5b132b66,13.0,mobile
67288,9082,checkout_start,2023-12-29,afbf9c00,,mobile
67289,9082,page_view,2023-10-27,d1f99704,,mobile
67290,9082,remove_from_cart,2023-08-29,3d4a1488,,mobile
67291,9082,wishlist_add,2023-10-24,aaa7db37,113.0,mobile
67292,9082,wishlist_add,2023-08-05,b8748b97,4.0,desktop
67293,9082,page_view,2024-02-12,81372b17,215.0,mobile
67294,9082,search,2024-02-27,b8159258,208.0,mobile
67295,9082,checkout_start,2024-02-17,c66b2f72,193.0,desktop
67296,9082,add_to_cart,2023-10-07,e61a4f01,69.0,mobile
67297,9082,page_view,2023-08-26,853e1827,2.0,mobile
67298,9082,product_view,2024-03-25,c146a4ba,,mobile
67299,9082,add_to_cart,2023-09-29,d94c466f,44.0,desktop
67300,9082,product_view,2024-03-10,b2ddfabf,140.0,desktop
67301,9082,page_view,2023-11-11,8ed8d2a7,72.0,desktop
67302,9082,product_view,2023-09-16,01224343,,mobile
67303,9082,remove_from_cart,2023-07-23,06c0a9d9,209.0,desktop
67304,9082,checkout_start,2023-12-28,e087bf48,,tablet
67305,9082,product_view,2024-01-12,7b2aa0f6,15.0,mobile
67306,9082,product_view,2024-03-01,f2985121,66.0,mobile
67307,9082,product_view,2024-03-27,55a74a58,,desktop
67308,9082,page_view,2023-07-17,e593fbb7,72.0,mobile
67309,3947,page_view,2024-03-28,277edb67,26.0,mobile
67310,3947,product_view,2024-02-20,e748db5a,184.0,mobile
67311,3947,page_view,2024-02-16,8ee3191e,13.0,desktop
67312,3947,product_view,2024-01-23,4a742bc2,186.0,tablet
67313,3947,page_view,2023-12-23,add90dd7,156.0,mobile
67314,3947,page_view,2024-03-02,10678b44,,mobile
67315,3947,page_view,2024-02-05,7573a390,63.0,mobile
67316,3947,wishlist_add,2023-11-22,dcf41fb1,,mobile
67317,3947,page_view,2024-03-18,5b07d554,195.0,desktop
67318,3947,product_view,2024-01-12,ecded2e9,26.0,mobile
67319,3947,wishlist_add,2023-10-22,c7d07aff,153.0,desktop
67320,3947,page_view,2024-02-20,7812ae3c,41.0,desktop
67321,3947,page_view,2023-12-28,42ac098b,9.0,desktop
67322,3947,page_view,2023-11-06,90d569b7,,mobile
67323,3947,search,2024-03-23,f974d439,107.0,desktop
67324,3947,page_view,2024-03-20,b26e8dcf,,mobile
67325,3947,wishlist_add,2023-11-06,cdfaa67c,217.0,desktop
67326,3947,product_view,2024-01-20,4b552c28,,mobile
67327,3947,product_view,2024-01-26,fc3d2974,,tablet
67328,3947,search,2024-01-12,3493712e,,desktop
67329,3947,page_view,2023-11-15,4aeab707,69.0,desktop
67330,3947,checkout_start,2024-02-09,1a5ec7c9,,mobile
67331,3947,product_view,2024-02-03,20daa515,,mobile
