item_id,order_id,product_id,quantity,unit_price,line_total
3914,1916,38,1,1514.36,1514.36
3915,1917,186,2,462.85,925.7
3916,1918,44,1,980.74,980.74
3917,1918,48,1,1712.19,1712.19
3918,1918,33,1,1605.45,1605.45
3919,1919,20,1,640.51,640.51
3920,1919,1,1,546.53,546.53
3921,1920,57,1,225.6,225.6
3922,1920,64,2,319.56,639.13
3923,1920,75,1,194.29,194.29
3924,1920,69,3,95.96,287.87
3925,1921,224,2,61.44,122.88
3926,1921,215,2,76.45,152.9
3927,1922,121,2,226.36,452.72
3928,1922,121,3,226.36,679.08
3929,1922,122,1,561.79,561.79
3930,1922,127,1,300.2,300.2
3931,1923,119,1,463.27,463.27
3932,1924,56,3,225.84,677.53
3933,1925,18,1,1141.99,1141.99
3934,1925,11,1,781.61,781.61
3935,1925,11,1,781.61,781.61
3936,1925,2,1,908.03,908.03
3937,1926,16,1,549.18,549.18
3938,1926,17,1,632.16,632.16
3939,1927,160,1,626.4,626.4
3940,1928,27,1,1576.95,1576.95
3941,1929,53,1,51.52,51.52
3942,1930,53,3,51.52,154.56
3943,1931,147,1,790.73,790.73
3944,1931,145,1,342.34,342.34
3945,1931,135,1,1046.93,1046.93
3946,1932,16,1,549.18,549.18
3947,1933,30,1,1888.03,1888.03
3948,1933,36,1,693.02,693.02
3949,1934,41,1,2343.87,2343.87
3950,1934,49,1,2009.53,2009.53
3951,1934,28,2,1666.07,3332.14
3952,1934,43,3,2469.64,7408.92
3953,1935,19,1,453.02,453.02
3954,1936,174,1,194.68,194.68
3955,1937,51,1,207.02,207.02
3956,1938,118,1,231.73,231.73
3957,1939,51,1,196.67,196.67
3958,1939,58,1,181.9,181.9
3959,1939,75,1,205.09,205.09
3960,1940,71,1,278.17,278.17
3961,1940,65,1,331.16,331.16
3962,1941,59,1,173.0,173.0
3963,1942,21,1,800.25,800.25
3964,1942,2,2,908.03,1816.06
3965,1942,12,1,795.84,795.84
3966,1943,188,2,626.36,1252.72
3967,1943,177,2,276.16,552.32
3968,1944,65,1,348.59,348.59
3969,1945,29,1,775.66,775.66
3970,1945,36,1,815.32,815.32
3971,1945,35,2,2036.2,4072.4
3972,1946,115,2,419.74,839.48
3973,1946,128,1,309.22,309.22
3974,1946,108,2,564.41,1128.82
3975,1946,125,1,255.96,255.96
3976,1947,142,1,1289.63,1289.63
3977,1947,157,2,642.37,1284.73
3978,1948,20,1,640.51,640.51
3979,1948,7,1,1024.24,1024.24
3980,1949,174,2,194.68,389.36
3981,1949,165,3,686.08,2058.24
3982,1949,166,1,425.57,425.57
3983,1950,179,1,237.4,237.4
3984,1951,183,1,231.06,231.06
3985,1952,120,1,301.5,301.5
3986,1952,116,1,312.04,312.04
3987,1953,73,2,125.2,250.4
3988,1953,56,1,237.73,237.73
3989,1954,184,1,562.47,562.47
3990,1954,166,1,425.57,425.57
3991,1954,182,1,585.48,585.48
3992,1955,88,1,441.01,441.01
3993,1956,4,2,753.82,1507.64
3994,1956,17,1,632.16,632.16
3995,1957,38,1,1514.36,1514.36
3996,1958,221,1,33.15,33.15
3997,1958,221,1,33.15,33.15
3998,1958,221,1,33.15,33.15
3999,1959,125,2,255.96,511.92
4000,1959,107,1,111.39,111.39
4001,1959,107,1,111.39,111.39
4002,1960,19,1,430.37,430.37
4003,1960,9,1,363.35,363.35
4004,1960,4,1,716.13,716.13
4005,1960,2,3,862.63,2587.89
4006,1960,5,2,839.7,1679.41
4007,1961,15,1,370.81,370.81
4008,1961,18,2,1141.99,2283.98
4009,1962,9,2,382.47,764.94
4010,1963,64,1,301.81,301.81
4011,1963,74,1,59.79,59.79
4012,1963,67,1,265.84,265.84
4013,1963,69,1,90.63,90.63
4014,1964,129,1,550.4,550.4
4015,1965,38,1,1514.36,1514.36
4016,1965,25,1,1497.46,1497.46
4017,1966,1,1,546.53,546.53
4018,1966,4,1,753.82,753.82
4019,1966,5,1,883.9,883.9
4020,1967,134,1,1104.33,1104.33
4021,1967,144,1,957.24,957.24
4022,1967,143,2,1314.96,2629.92
4023,1968,47,1,2392.7,2392.7
4024,1969,183,1,231.06,231.06
4025,1969,182,2,585.48,1170.96
4026,1969,161,1,521.2,521.2
4027,1969,180,2,414.78,829.56
4028,1969,174,2,194.68,389.36
4029,1970,40,1,1122.15,1122.15
4030,1971,63,1,98.06,98.06
4031,1971,60,1,67.96,67.96
4032,1972,22,1,997.4,997.4
4033,1973,205,2,22.06,44.12
4034,1974,20,2,640.51,1281.02
4035,1974,17,1,632.16,632.16
4036,1975,15,1,370.81,370.81
4037,1976,76,1,68.91,68.91
4038,1976,76,3,68.91,206.73
4039,1976,52,2,56.36,112.72
4040,1977,129,3,550.4,1651.2
4041,1977,117,1,584.2,584.2
4042,1978,165,1,686.08,686.08
4043,1978,178,1,510.3,510.3
4044,1978,163,1,289.53,289.53
4045,1979,105,2,880.26,1760.53
4046,1979,97,1,884.56,884.56
4047,1980,142,3,1432.92,4298.76
4048,1980,133,1,1299.92,1299.92
4049,1981,54,3,65.33,195.99
4050,1981,65,1,313.73,313.73
4051,1981,61,2,63.19,126.38
4052,1982,173,2,569.82,1139.65
4053,1982,160,1,532.44,532.44
4054,1982,189,1,124.96,124.96
4055,1982,170,1,566.36,566.36
4056,1982,177,1,234.74,234.74
4057,1983,61,2,70.21,140.42
4058,1984,23,1,524.62,524.62
4059,1984,21,3,720.22,2160.68
4060,1985,46,1,1564.41,1564.41
4061,1985,38,1,1514.36,1514.36
4062,1986,72,1,266.62,266.62
4063,1986,63,3,93.16,279.47
4064,1987,186,1,439.71,439.71
4065,1988,20,2,640.51,1281.02
4066,1988,13,1,1074.54,1074.54
4067,1988,13,1,1074.54,1074.54
4068,1989,59,2,173.0,346.0
4069,1989,74,1,70.34,70.34
4070,1990,132,1,281.77,281.77
4071,1990,112,1,213.86,213.86
4072,1991,14,1,340.24,340.24
4073,1992,83,2,942.21,1884.42
4074,1992,80,1,651.18,651.18
4075,1992,99,1,955.04,955.04
4076,1993,8,1,438.93,438.93
4077,1994,115,2,419.74,839.48
4078,1995,40,1,1246.83,1246.83
4079,1995,49,3,2009.53,6028.59
4080,1995,29,1,775.66,775.66
4081,1996,90,3,944.4,2833.2
4082,1996,83,1,942.21,942.21
4083,1996,95,2,239.64,479.28
4084,1997,7,1,1024.24,1024.24
4085,1998,137,1,362.66,362.66
4086,1998,146,1,959.44,959.44
4087,1999,67,2,312.75,625.5
4088,2000,172,1,666.79,666.79
4089,2001,5,2,883.9,1767.8
4090,2002,78,1,190.32,190.32
4091,2003,203,1,30.44,30.44
4092,2003,210,1,31.71,31.71
4093,2003,199,1,46.08,46.08
4094,2003,194,1,54.45,54.45
4095,2004,76,2,68.91,137.82
4096,2004,60,1,67.96,67.96
4097,2005,178,1,510.3,510.3
4098,2005,172,2,666.79,1333.58
4099,2006,6,1,829.34,829.34
4100,2006,6,2,829.34,1658.68
4101,2007,162,1,356.11,356.11
4102,2008,74,1,59.79,59.79
4103,2009,74,1,70.34,70.34
4104,2009,57,2,250.67,501.34
4105,2010,148,1,767.77,767.77
4106,2010,158,1,177.32,177.32
4107,2011,173,2,670.38,1340.76
4108,2011,173,1,670.38,670.38
4109,2012,15,1,370.81,370.81
4110,2013,190,1,441.66,441.66
4111,2014,170,1,666.31,666.31
4112,2015,111,2,210.22,420.44
4113,2015,112,1,251.6,251.6
4114,2015,113,1,110.83,110.83
4115,2016,86,1,430.39,430.39
4116,2016,81,1,661.3,661.3
4117,2016,82,1,273.33,273.33
4118,2017,66,2,238.21,476.42
4119,2018,41,1,2343.87,2343.87
4120,2019,84,1,695.93,695.93
4121,2019,96,1,234.27,234.27
4122,2020,55,3,228.95,686.85
4123,2020,77,1,72.98,72.98
4124,2020,70,1,373.28,373.28
4125,2020,67,1,312.75,312.75
4126,2021,21,1,800.25,800.25
4127,2021,15,1,370.81,370.81
4128,2022,27,2,1576.95,3153.9
4129,2022,41,1,2343.87,2343.87
4130,2022,25,2,1497.46,2994.92
4131,2023,29,1,775.66,775.66
4132,2023,33,1,1605.45,1605.45
4133,2023,29,2,775.66,1551.32
4134,2024,53,1,51.52,51.52
4135,2024,62,1,87.24,87.24
4136,2024,55,2,228.95,457.9
4137,2024,51,1,207.02,207.02
4138,2024,65,1,348.59,348.59
4139,2025,54,1,72.59,72.59
4140,2026,139,3,1433.9,4301.7
4141,2026,141,1,1146.05,1146.05
4142,2026,138,1,1035.35,1035.35
4143,2027,99,1,955.04,955.04
4144,2028,4,1,753.82,753.82
4145,2028,13,1,1074.54,1074.54
4146,2029,36,1,815.32,815.32
4147,2029,27,1,1576.95,1576.95
4148,2029,28,2,1666.07,3332.14
4149,2030,160,3,563.76,1691.28
4150,2030,173,1,603.34,603.34
4151,2031,72,1,266.62,266.62
4152,2032,168,1,203.3,203.3
4153,2033,67,3,297.11,891.34
4154,2034,215,1,76.45,76.45
4155,2035,188,3,532.41,1597.22
4156,2036,88,1,441.01,441.01
4157,2036,88,1,441.01,441.01
4158,2036,103,1,485.25,485.25
4159,2037,27,1,1576.95,1576.95
4160,2037,35,1,2036.2,2036.2
4161,2038,4,1,753.82,753.82
4162,2038,19,1,453.02,453.02
4163,2039,127,1,300.2,300.2
4164,2039,129,2,550.4,1100.8
4165,2040,81,1,734.78,734.78
4166,2040,93,1,473.3,473.3
4167,2040,102,1,945.47,945.47
4168,2040,102,1,945.47,945.47
4169,2040,87,1,426.99,426.99
4170,2041,39,1,2182.34,2182.34
4171,2041,45,2,1962.82,3925.64
4172,2041,28,1,1666.07,1666.07
4173,2042,152,1,786.82,786.82
4174,2043,8,1,438.93,438.93
4175,2043,13,1,1074.54,1074.54
4176,2044,131,1,313.94,313.94
4177,2044,116,1,367.11,367.11
4178,2044,111,1,210.22,210.22
4179,2045,21,1,800.25,800.25
4180,2046,192,1,23.17,23.17
4181,2046,198,1,19.14,19.14
4182,2047,28,1,1666.07,1666.07
4183,2048,139,1,1433.9,1433.9
4184,2048,157,1,713.74,713.74
4185,2049,43,2,2469.64,4939.28
4186,2049,24,1,1633.36,1633.36
4187,2050,193,1,36.44,36.44
4188,2051,107,2,111.39,222.78
4189,2052,214,1,24.74,24.74
4190,2052,204,1,29.48,29.48
4191,2053,50,3,284.09,852.27
4192,2054,3,1,678.73,678.73
4193,2055,139,1,1433.9,1433.9
4194,2056,13,1,1074.54,1074.54
4195,2057,70,1,373.28,373.28
4196,2057,74,2,70.34,140.68
4197,2058,130,1,372.97,372.97
4198,2058,115,1,419.74,419.74
4199,2058,119,1,463.27,463.27
4200,2059,180,1,394.04,394.04
4201,2059,161,1,495.14,495.14
4202,2060,9,1,382.47,382.47
4203,2060,6,1,829.34,829.34
4204,2060,15,1,370.81,370.81
4205,2061,36,3,815.32,2445.96
4206,2062,16,1,549.18,549.18
4207,2062,18,2,1141.99,2283.98
4208,2062,2,1,908.03,908.03
4209,2063,14,1,340.24,340.24
4210,2063,17,1,632.16,632.16
4211,2064,25,2,1497.46,2994.92
4212,2065,82,1,303.7,303.7
4213,2065,93,1,473.3,473.3
4214,2066,42,1,1476.21,1476.21
4215,2067,49,1,2009.53,2009.53
4216,2067,27,3,1576.95,4730.85
4217,2067,45,2,1962.82,3925.64
4218,2068,84,1,661.13,661.13
4219,2068,99,1,907.29,907.29
4220,2068,92,2,307.19,614.38
4221,2068,84,1,661.13,661.13
4222,2069,112,2,251.6,503.2
4223,2069,125,1,255.96,255.96
4224,2070,51,1,207.02,207.02
4225,2071,9,1,382.47,382.47
4226,2072,45,3,1962.82,5888.46
4227,2072,36,1,815.32,815.32
4228,2073,20,1,640.51,640.51
4229,2074,118,2,231.73,463.46
4230,2075,34,2,655.29,1310.58
4231,2075,38,2,1362.92,2725.85
4232,2076,224,1,61.44,61.44
4233,2076,217,1,47.7,47.7
4234,2077,22,1,947.53,947.53
4235,2078,189,1,147.01,147.01
4236,2078,171,3,344.11,1032.33
4237,2079,6,2,829.34,1658.68
4238,2080,59,2,164.35,328.7
4239,2080,52,2,53.54,107.08
4240,2080,62,1,82.88,82.88
4241,2080,73,1,118.94,118.94
4242,2081,13,1,1074.54,1074.54
4243,2081,12,1,795.84,795.84
4244,2081,6,2,829.34,1658.68
4245,2081,21,1,800.25,800.25
4246,2081,3,1,678.73,678.73
4247,2082,163,2,289.53,579.06
4248,2082,170,1,666.31,666.31
4249,2083,148,1,729.38,729.38
4250,2083,147,1,751.19,751.19
4251,2083,152,2,747.48,1494.96
4252,2083,138,1,983.58,983.58
4253,2084,216,1,13.44,13.44
4254,2084,213,1,60.71,60.71
4255,2085,34,1,728.1,728.1
4256,2085,25,2,1497.46,2994.92
4257,2085,27,1,1576.95,1576.95
4258,2085,34,1,728.1,728.1
4259,2086,121,1,226.36,226.36
4260,2087,72,1,280.65,280.65
4261,2087,69,1,106.62,106.62
4262,2088,4,1,603.06,603.06
4263,2088,5,1,707.12,707.12
4264,2089,56,1,225.84,225.84
4265,2089,64,2,337.32,674.63
4266,2090,224,1,61.44,61.44
4267,2091,11,1,781.61,781.61
4268,2091,6,3,829.34,2488.02
4269,2092,158,1,168.45,168.45
4270,2093,3,1,678.73,678.73
4271,2094,11,1,781.61,781.61
4272,2095,1,2,546.53,1093.06
4273,2095,23,1,582.91,582.91
4274,2095,12,1,795.84,795.84
4275,2096,171,1,344.11,344.11
4276,2096,184,2,562.47,1124.94
4277,2096,182,1,585.48,585.48
4278,2097,19,1,453.02,453.02
4279,2098,25,1,1497.46,1497.46
4280,2098,36,1,815.32,815.32
4281,2098,47,3,2392.7,7178.1
4282,2099,28,1,1666.07,1666.07
4283,2099,25,1,1497.46,1497.46
4284,2100,19,1,453.02,453.02
4285,2101,14,1,340.24,340.24
4286,2101,14,1,340.24,340.24
4287,2101,7,1,1024.24,1024.24
4288,2101,2,3,908.03,2724.09
4289,2102,133,2,1299.92,2599.84
4290,2102,135,1,1046.93,1046.93
4291,2102,137,2,362.66,725.32
4292,2103,97,1,884.56,884.56
4293,2103,97,2,884.56,1769.11
4294,2104,51,1,207.02,207.02
4295,2104,77,1,72.98,72.98
4296,2104,62,1,87.24,87.24
4297,2104,65,3,348.59,1045.77
4298,2104,55,3,228.95,686.85
4299,2105,41,1,2343.87,2343.87
4300,2105,38,2,1514.36,3028.72
4301,2106,208,1,46.2,46.2
4302,2107,142,1,1432.92,1432.92
4303,2107,155,1,459.23,459.23
4304,2108,189,1,147.01,147.01
4305,2109,28,1,1666.07,1666.07
4306,2109,39,2,2182.34,4364.68
4307,2110,11,2,781.61,1563.22
4308,2111,9,1,382.47,382.47
4309,2112,78,2,190.32,380.64
4310,2113,6,1,829.34,829.34
4311,2113,12,2,795.84,1591.68
4312,2114,139,2,1433.9,2867.8
4313,2115,149,1,379.78,379.78
4314,2116,61,1,66.7,66.7
4315,2117,10,3,842.35,2527.05
4316,2118,118,2,231.73,463.46
4317,2119,2,1,862.63,862.63
4318,2120,56,1,237.73,237.73
4319,2120,58,1,191.47,191.47
4320,2120,57,1,250.67,250.67
4321,2120,56,1,237.73,237.73
4322,2121,5,2,883.9,1767.8
4323,2121,10,1,842.35,842.35
4324,2121,8,1,438.93,438.93
4325,2122,189,1,147.01,147.01
4326,2122,186,1,462.85,462.85
4327,2123,76,1,68.91,68.91
4328,2123,59,1,173.0,173.0
4329,2124,6,2,829.34,1658.68
4330,2124,21,1,800.25,800.25
4331,2124,17,1,632.16,632.16
4332,2124,17,2,632.16,1264.32
4333,2124,1,1,546.53,546.53
4334,2125,8,1,438.93,438.93
4335,2125,19,1,453.02,453.02
4336,2126,39,1,2182.34,2182.34
4337,2126,29,1,775.66,775.66
4338,2127,9,3,382.47,1147.41
4339,2128,36,1,815.32,815.32
4340,2129,186,1,462.85,462.85
4341,2130,133,1,1299.92,1299.92
4342,2130,134,1,1104.33,1104.33
4343,2131,23,1,582.91,582.91
4344,2132,37,1,1938.36,1938.36
4345,2133,128,3,293.76,881.28
4346,2133,112,1,239.02,239.02
4347,2133,115,1,398.75,398.75
4348,2134,19,1,453.02,453.02
4349,2135,37,1,1647.61,1647.61
4350,2136,109,2,504.37,1008.74
4351,2137,44,1,980.74,980.74
4352,2137,36,1,815.32,815.32
4353,2138,168,1,182.97,182.97
4354,2138,161,2,469.08,938.16
4355,2138,184,1,506.22,506.22
4356,2138,174,1,175.21,175.21
4357,2139,123,1,469.98,469.98
4358,2139,106,1,587.1,587.1
4359,2139,116,2,367.11,734.22
4360,2140,120,2,354.71,709.42
4361,2141,26,1,784.74,784.74
4362,2141,25,1,1497.46,1497.46
4363,2142,43,1,2469.64,2469.64
4364,2142,39,1,2182.34,2182.34
4365,2143,41,1,2343.87,2343.87
4366,2143,34,2,728.1,1456.2
4367,2143,36,1,815.32,815.32
4368,2143,24,2,1633.36,3266.72
4369,2144,55,3,228.95,686.85
4370,2145,54,2,72.59,145.18
4371,2146,50,1,241.48,241.48
4372,2147,190,1,441.66,441.66
4373,2148,39,1,2182.34,2182.34
4374,2148,49,1,2009.53,2009.53
4375,2149,100,2,227.82,455.64
4376,2150,2,2,817.23,1634.45
4377,2150,18,2,1027.79,2055.58
4378,2151,38,2,1514.36,3028.72
4379,2152,22,1,797.92,797.92
4380,2152,9,1,305.98,305.98
4381,2153,44,1,931.7,931.7
4382,2153,44,2,931.7,1863.41
4383,2154,69,1,106.62,106.62
4384,2154,69,1,106.62,106.62
4385,2155,120,1,354.71,354.71
4386,2156,222,1,46.12,46.12
4387,2156,221,1,31.49,31.49
4388,2157,47,2,2392.7,4785.4
4389,2157,37,1,1938.36,1938.36
4390,2157,44,1,980.74,980.74
4391,2157,43,1,2469.64,2469.64
4392,2158,167,1,316.17,316.17
4393,2159,17,1,632.16,632.16
4394,2160,55,3,228.95,686.85
4395,2160,55,1,228.95,228.95
4396,2161,64,1,319.56,319.56
4397,2162,88,1,441.01,441.01
4398,2163,42,1,1402.4,1402.4
4399,2163,37,2,1841.44,3682.88
4400,2163,29,1,736.88,736.88
4401,2164,91,1,410.57,410.57
4402,2164,100,2,227.82,455.64
4403,2164,83,1,942.21,942.21
4404,2164,86,1,478.21,478.21
4405,2165,5,1,883.9,883.9
4406,2166,108,2,564.41,1128.82
4407,2166,116,1,367.11,367.11
4408,2166,119,1,463.27,463.27
4409,2167,104,1,481.94,481.94
4410,2168,184,1,562.47,562.47
4411,2169,68,3,217.48,652.44
4412,2169,72,1,280.65,280.65
4413,2170,48,3,1712.19,5136.57
4414,2170,35,1,2036.2,2036.2
4415,2171,167,1,316.17,316.17
4416,2172,123,1,469.98,469.98
4417,2172,110,1,153.05,153.05
4418,2172,126,1,249.16,249.16
4419,2173,111,1,210.22,210.22
4420,2174,163,1,289.53,289.53
4421,2174,186,1,462.85,462.85
4422,2174,162,1,356.11,356.11
4423,2174,170,1,666.31,666.31
4424,2175,105,1,978.07,978.07
4425,2176,16,1,549.18,549.18
4426,2177,33,3,1605.45,4816.35
4427,2177,44,1,980.74,980.74
4428,2177,45,1,1962.82,1962.82
4429,2178,3,1,678.73,678.73
4430,2179,125,1,255.96,255.96
4431,2179,130,3,372.97,1118.91
4432,2179,118,1,231.73,231.73
4433,2179,120,1,354.71,354.71
4434,2180,218,1,65.02,65.02
4435,2180,196,1,24.12,24.12
4436,2180,200,1,57.68,57.68
4437,2181,160,1,626.4,626.4
4438,2182,72,1,280.65,280.65
4439,2183,159,1,660.64,660.64
4440,2183,189,1,147.01,147.01
4441,2183,177,1,276.16,276.16
4442,2184,44,2,980.74,1961.48
4443,2184,25,2,1497.46,2994.92
4444,2185,108,1,507.97,507.97
4445,2185,130,1,335.67,335.67
4446,2185,107,2,100.25,200.5
4447,2185,112,1,226.44,226.44
4448,2185,106,1,528.39,528.39
4449,2186,26,1,784.74,784.74
4450,2186,39,1,2182.34,2182.34
4451,2186,29,1,775.66,775.66
4452,2187,217,1,47.7,47.7
4453,2187,215,1,76.45,76.45
4454,2188,1,1,546.53,546.53
4455,2189,45,2,1766.54,3533.08
4456,2189,30,1,1999.09,1999.09
4457,2190,66,1,238.21,238.21
4458,2191,21,2,800.25,1600.5
4459,2191,4,1,753.82,753.82
4460,2191,16,1,549.18,549.18
4461,2191,15,1,370.81,370.81
4462,2191,5,1,883.9,883.9
4463,2192,104,2,481.94,963.88
4464,2192,92,1,323.36,323.36
4465,2193,157,1,713.74,713.74
4466,2193,148,1,767.77,767.77
4467,2193,140,1,705.77,705.77
4468,2194,96,1,234.27,234.27
4469,2194,84,1,695.93,695.93
4470,2194,85,1,629.11,629.11
4471,2195,111,3,210.22,630.66
4472,2195,112,2,251.6,503.2
4473,2195,112,1,251.6,251.6
4474,2195,119,1,463.27,463.27
4475,2195,123,1,469.98,469.98
4476,2196,7,1,1024.24,1024.24
4477,2196,13,1,1074.54,1074.54
4478,2197,190,2,441.66,883.32
4479,2197,183,1,231.06,231.06
4480,2198,24,1,1633.36,1633.36
4481,2199,119,3,463.27,1389.81
4482,2199,122,1,561.79,561.79
4483,2200,50,2,284.09,568.18
4484,2200,76,1,68.91,68.91
4485,2201,4,1,753.82,753.82
4486,2201,17,1,632.16,632.16
4487,2201,20,1,640.51,640.51
4488,2202,191,1,66.1,66.1
4489,2202,207,1,19.17,19.17
4490,2203,197,1,63.12,63.12
4491,2203,198,1,17.23,17.23
4492,2204,57,3,238.14,714.41
4493,2205,11,1,781.61,781.61
4494,2205,17,1,632.16,632.16
4495,2205,8,2,438.93,877.86
4496,2206,76,1,58.57,58.57
4497,2206,52,1,47.91,47.91
4498,2206,60,1,57.77,57.77
4499,2207,154,1,367.7,367.7
4500,2208,34,3,728.1,2184.3
4501,2208,38,1,1514.36,1514.36
4502,2209,18,1,1141.99,1141.99
4503,2210,175,1,188.83,188.83
4504,2210,183,1,231.06,231.06
4505,2211,31,1,1859.96,1859.96
4506,2212,154,1,367.7,367.7
4507,2213,13,1,913.36,913.36
4508,2214,13,3,1074.54,3223.62
4509,2214,12,2,795.84,1591.68
4510,2214,3,1,678.73,678.73
4511,2214,17,1,632.16,632.16
4512,2214,19,1,453.02,453.02
4513,2215,182,2,585.48,1170.96
4514,2215,185,2,385.94,771.88
4515,2216,149,1,341.8,341.8
4516,2216,147,1,711.66,711.66
4517,2216,138,1,931.82,931.82
4518,2216,141,3,1031.44,3094.34
4519,2217,67,1,312.75,312.75
4520,2218,182,1,585.48,585.48
4521,2218,159,3,660.64,1981.92
4522,2218,184,1,562.47,562.47
4523,2218,171,1,344.11,344.11
4524,2218,172,2,666.79,1333.58
4525,2219,3,1,678.73,678.73
4526,2220,115,1,419.74,419.74
4527,2220,109,1,504.37,504.37
4528,2221,3,2,610.86,1221.71
4529,2221,2,1,817.23,817.23
4530,2221,8,1,395.04,395.04
4531,2222,12,1,795.84,795.84
4532,2223,199,1,46.08,46.08
4533,2224,24,1,1633.36,1633.36
4534,2225,72,1,252.58,252.58
4535,2225,74,2,63.31,126.61
4536,2226,68,1,217.48,217.48
4537,2227,27,1,1576.95,1576.95
4538,2227,47,3,2392.7,7178.1
4539,2228,2,1,908.03,908.03
4540,2228,17,1,632.16,632.16
4541,2228,17,1,632.16,632.16
4542,2229,180,3,414.78,1244.34
4543,2230,20,2,576.46,1152.92
4544,2231,57,1,250.67,250.67
4545,2232,2,1,908.03,908.03
4546,2232,11,1,781.61,781.61
4547,2233,144,1,957.24,957.24
4548,2233,138,2,1035.35,2070.7
4549,2233,158,1,177.32,177.32
4550,2234,61,2,56.17,112.34
4551,2235,72,2,280.65,561.3
4552,2236,155,1,459.23,459.23
4553,2237,116,2,367.11,734.22
4554,2238,184,3,562.47,1687.41
4555,2239,85,1,629.11,629.11
4556,2240,134,1,1104.33,1104.33
4557,2240,146,1,959.44,959.44
4558,2241,61,1,70.21,70.21
4559,2241,71,1,292.81,292.81
4560,2242,177,1,276.16,276.16
4561,2242,181,2,659.79,1319.58
4562,2242,169,1,255.13,255.13
4563,2243,144,1,957.24,957.24
4564,2244,1,1,546.53,546.53
4565,2244,15,1,370.81,370.81
4566,2245,66,1,238.21,238.21
4567,2246,76,1,68.91,68.91
4568,2247,68,3,217.48,652.44
4569,2248,183,1,231.06,231.06
4570,2248,170,1,666.31,666.31
4571,2249,71,1,292.81,292.81
4572,2250,208,2,48.63,97.26
4573,2250,198,2,19.14,38.28
4574,2251,8,2,438.93,877.86
4575,2252,49,1,2009.53,2009.53
4576,2252,38,2,1514.36,3028.72
4577,2252,37,1,1938.36,1938.36
4578,2253,214,1,23.44,23.44
4579,2254,91,1,410.57,410.57
4580,2254,92,1,323.36,323.36
4581,2255,138,1,1035.35,1035.35
4582,2255,140,1,705.77,705.77
4583,2255,139,1,1433.9,1433.9
4584,2256,46,2,1564.41,3128.82
4585,2256,24,2,1633.36,3266.72
4586,2257,118,2,231.73,463.46
4587,2258,94,2,603.33,1206.66
4588,2258,105,1,978.07,978.07
4589,2259,188,1,563.72,563.72
4590,2259,160,1,563.76,563.76
4591,2260,46,1,1564.41,1564.41
4592,2260,42,3,1476.21,4428.63
4593,2260,43,1,2469.64,2469.64
4594,2261,54,1,72.59,72.59
4595,2262,49,1,2009.53,2009.53
4596,2263,19,1,453.02,453.02
4597,2263,1,3,546.53,1639.59
4598,2263,18,1,1141.99,1141.99
4599,2264,40,1,1122.15,1122.15
4600,2265,23,1,582.91,582.91
4601,2266,18,1,1141.99,1141.99
4602,2266,1,1,546.53,546.53
4603,2266,10,2,842.35,1684.7
4604,2267,135,2,1046.93,2093.86
4605,2268,220,1,49.11,49.11
4606,2269,101,3,542.83,1628.49
4607,2269,82,1,303.7,303.7
4608,2269,88,1,441.01,441.01
4609,2269,90,1,944.4,944.4
4610,2269,99,2,955.04,1910.08
4611,2270,19,1,453.02,453.02
4612,2271,223,2,7.57,15.14
4613,2272,69,1,106.62,106.62
4614,2272,74,1,70.34,70.34
4615,2272,54,3,72.59,217.77
4616,2273,127,1,300.2,300.2
4617,2273,131,1,313.94,313.94
4618,2273,128,1,309.22,309.22
4619,2273,109,1,504.37,504.37
4620,2274,77,2,72.98,145.96
4621,2275,19,1,453.02,453.02
4622,2275,18,2,1141.99,2283.98
4623,2275,21,2,800.25,1600.5
4624,2275,10,2,842.35,1684.7
4625,2275,9,1,382.47,382.47
4626,2276,211,2,14.37,28.74
4627,2276,208,1,48.63,48.63
4628,2277,77,2,72.98,145.96
4629,2277,50,1,284.09,284.09
4630,2278,196,2,24.12,48.24
4631,2278,206,1,59.97,59.97
4632,2279,13,2,859.63,1719.26
4633,2280,27,1,1576.95,1576.95
4634,2280,45,3,1962.82,5888.46
4635,2280,26,2,784.74,1569.48
4636,2280,45,1,1962.82,1962.82
4637,2281,90,1,944.4,944.4
4638,2282,55,1,228.95,228.95
4639,2282,64,1,355.07,355.07
4640,2283,166,1,383.01,383.01
4641,2283,164,1,462.78,462.78
4642,2283,163,1,260.58,260.58
4643,2283,189,2,132.31,264.62
4644,2284,59,1,173.0,173.0
4645,2285,201,1,26.77,26.77
4646,2286,69,1,106.62,106.62
4647,2286,54,1,72.59,72.59
4648,2287,17,1,568.94,568.94
4649,2287,1,1,491.88,491.88
4650,2288,3,2,678.73,1357.46
4651,2288,13,3,1074.54,3223.62
4652,2288,17,3,632.16,1896.48
4653,2289,115,3,419.74,1259.22
4654,2289,129,1,550.4,550.4
4655,2290,86,1,478.21,478.21
4656,2290,104,1,481.94,481.94
4657,2291,87,1,426.99,426.99
4658,2292,73,2,125.2,250.4
4659,2293,74,2,66.82,133.65
4660,2293,60,1,64.56,64.56
4661,2294,86,1,478.21,478.21
4662,2294,88,2,441.01,882.02
4663,2294,89,1,622.15,622.15
4664,2295,12,1,795.84,795.84
4665,2296,198,2,19.14,38.28
4666,2296,196,2,24.12,48.24
4667,2296,213,1,60.71,60.71
4668,2296,218,3,65.02,195.06
4669,2296,194,1,54.45,54.45
